Cluster,Position,Updated,Type,Requested,Alternative Name,Unit,Fuel Type,Net MW,Summer MW,Winter MW,County,State,Op Date,Sync Date,W/ D Date,Interconnection Location,Serv,SIS Complete,I39,TO Report,Dev,Zone,FS,SIS,OS,FAC,IA,Project Status
,1443,2023-11-20 11:56:50.699,G,2023-09-20,Battery Storage,OT,BAT,200.00,202.69,202.69,Rockingham,NH,2026-12-30,2026-12-01,2023-11-20,Project will interconnect will be a shared facility at QP-1428's POI - via tap at existing 115 kV line between Eversource 115kV Scobie Pond - Pulpit Rock Line A184 115kV.,CNR,False,False,,PD,NH,,,,,,
,1444,2023-11-06 13:51:03.449,G,2023-09-21,Battery Storage,OT,BAT,250.00,250.00,250.00,Norfolk,MA,2027-09-15,2027-07-15,2023-11-06,National Grid’s 115kV South Wrentham substation,NR,False,False,,PD,SEMA,,,,,,
,1445,2023-12-15 16:30:44.129,G,2023-09-21,Solar,PV,SUN,51.50,51.50,51.50,Somerset,ME,2027-12-15,2027-10-15,2023-12-15,The CMP 115 kV Chase Pond substation being built on Section 222.,CNR,False,False,,,ME,,,,,,
,1446,2025-06-16 16:27:40.148,G,2023-09-29,Raymond 115 kV SS - Raymond Area DG Study,PV,SUN,9.95,9.95,9.95,Cumberland,ME,2025-06-20,2024-09-01,2025-06-13,CMP Raymond 115 kV Substation,,True,True,CMP,PD,ME,,,,,,
,1447,2025-06-16 16:28:30.613,G,2023-09-29,Leeds 115 kV SS - Sturtevant-Leeds-Livermore-Ludden-Riley Area DG Study,PV,SUN,5.00,5.00,5.00,Androscoggin,ME,2024-09-01,2024-09-01,2025-06-13,CMP Leeds 115 kV Substation,,False,True,CMP,PD,ME,,,,,,
,1448,2025-06-16 16:29:42.100,G,2023-09-29,Ludden Lane 115 kV SS - Sturtevant-Leeds-Livermore-Ludden-Riley Area DG Study,PV,SUN,2.00,2.00,2.00,Oxford,ME,2024-06-01,2024-06-01,2025-06-13,CMP Ludden Lane 115 kV Substation,,False,True,CMP,PD,ME,,,,,,
,1449,2025-06-16 16:33:42.709,G,2023-09-29,Sturtevant 115 kV SS - Sturtevant-Leeds-Livermore-Ludden-Riley Area Study,PV,SUN,4.99,4.99,4.99,Franklin,ME,2024-12-30,2024-06-01,2025-06-13,CMP Sturtevant 115 kV Substation,,False,True,CMP,PD,ME,,,,,,
,1450,2025-01-08 09:39:05.212,G,2023-09-29,Woodstock 115 kV SS - Roxbury-Rumford-Woodstock Area DG Study,PV,SUN,1.62,1.62,1.62,Oxford,ME,2024-12-15,2024-12-15,2025-01-07,CMP Woodstock 115 kV Substation,,False,True,CMP,PD,ME,,,,,,
,1451,2024-07-30 11:45:44.390,G,2023-10-05,Offshore wind,WT,WND,1309.00,1309.00,1309.00,,MA,2030-09-27,2029-12-27,2024-07-30,"Primary: Pottersville 115kV Substation, Secondary: Bridgewater 345kV Substation",CNR,False,False,,PD,SEMA,Not Started,,,,,Under Study
,1452,2024-08-12 10:25:55.751,G,2023-10-05,Battery Storage,OT,BAT,151.29,151.29,151.29,Worcester,MA,2027-05-28,2027-03-26,2024-08-08,"The Primary Point of Interconnection will be a new 3-breaker-ring bus located on the IC’s property (Lat, long: 42.322909, -71.984654) which connects to T line A127-4 at 115 KV (Barre Substation to Paxton Substation). The POI distance following the T Line is approximately 7.66 miles from the Barre Substation and approximately 3.04 miles from the Paxton Substation.
The Alternative Point of Interconnection will be a new 3-breaker ring bus located on the IC’s property (Lat, long: 42.322909, -71.984654) which connects to T line B128-5 at 115 KV (Treasure Valley Substation to Barre Substation). The POI distance following the T Line is approximately 0.2 miles from the Treasure Valley Substation and 7.66 miles from the Barre Substation.",CNR,False,False,,PD,CMA,In Progress,,,,,Under Study
,1453,2025-01-08 09:40:02.312,G,2023-10-02,Coopers Mills 115 kV SS - Midcoast Area DG Study,PV,SUN,2.88,2.88,2.88,Lincoln,ME,2024-12-31,2024-12-31,2025-01-07,CMP Coopers Mills 115 kV Substation,,False,True,CMP,PD,ME,,,,,,
,1454,2025-06-16 16:34:15.517,G,2023-10-02,Newcastle 115 kV SS - Midcoast Area DG Study,PV,SUN,11.65,11.65,11.65,Cumberland/Kennedbec/Sagadahoc/Lincoln,ME,2024-12-31,2024-12-31,2025-06-13,CMP Newcastle 115 kV Substation,,True,True,CMP,PD,ME,,,,,,
,1455,2025-01-08 09:42:59.165,G,2023-10-02,Highland/Park St 115 kV SS - Midcoast Area DG Study,PV,SUN,2.00,2.00,2.00,Knox,ME,2024-12-31,2024-12-31,2025-01-07,CMP Highland/Park St 115 kV Substation,,True,True,CMP,PD,ME,,,,,,
,1456,2025-06-16 16:35:16.927,G,2023-10-02,Topsham 115 kV SS - Midcoast Area DG Study,PV,SUN,1.98,1.98,1.98,Waldo/Sagadahoc,ME,2024-12-31,2024-12-31,2025-06-13,CMP Topsham 115 kV Substation,,True,True,CMP,PD,ME,,,,,,
,1457,2025-06-16 16:35:55.133,G,2023-10-02,Mason 115 kV SS - Midcoast Area DG Study,PV,SUN,3.94,3.94,3.94,Lincoln,ME,2024-12-31,2024-12-31,2025-06-13,CMP Mason 115 kV Substation,,True,True,CMP,PD,ME,,,,,,
,1458,2025-01-08 09:46:11.066,G,2023-10-02,Lincolnville 115 kV SS - Midcoast Area DG Study,PV,SUN,4.95,4.95,4.95,Lincoln,ME,2024-12-31,2024-12-31,2025-01-07,CMP - Lincolnville 115 kV Substation,,True,True,CMP,PD,ME,,,,,,
,1459,2025-01-08 09:47:16.251,G,2023-10-02,Bath 115 kV SS - Midcoast Area DG Study,PV,SUN,3.43,3.43,3.43,Lincoln,ME,2024-12-31,2024-12-31,2025-01-07,CMP Bath 115 kV Substation,,True,True,CMP,PD,ME,,,,,,
,1461,2025-10-17 15:12:17.519,G,2023-10-18,Battery Addition ,OT,KER BAT,1.50,165.38,169.25,Rockingham,NH,2028-09-01,2028-08-01,2025-10-11,"400 Gosling Road, Portsmouth, New Hampshire. The project will interconnect to the 115kV Bus 1 & 2 at Schiller Substation, directly adjacent to the project’s proposed location on the former coal storage space directly to the southeast of Schiller Substation.",CNR,False,False,,PD,NH,,,,,,
,1462,2024-02-20 09:44:23.970,G,2023-11-27,Battery Storage,OT,BAT,115.00,115.00,115.00,Norfolk,MA,2029-12-20,2029-11-25,2024-02-20,"Tap on Belmont 115 kV - Stoughton Tap 115 kV Line with three breaker ring bus scheme. POI is located at the 1.75 miles from Stoughton 115kV substation and the 2.8 miles from Belmont Substation. Latitude: 42.09564, Longitude: -71.08200",CNR,False,False,,PD,SEMA,,,,,,
,1463,2025-06-16 16:36:37.478,G,2023-11-22,EE Valley DG Group Study,PV,SUN,8.00,8.00,8.00,Plymouth,MA,2026-12-31,2026-12-31,2025-06-13,EE Valley 715 substation,,False,False,,PD,SEMA,,,,,,
,1464,2025-10-17 15:12:35.583,G,2023-12-05,Wind Repower,WT,WND,0.00,35.20,35.20,Caledonia,VT,2026-12-31,2026-11-16,2025-10-11,"VELCO, 115kV, Sheffield Substation 44.663509, -72.123160 ",CNR,False,False,,PD,VT,,,,,,
,1465,2025-06-16 16:37:12.562,G,2023-12-05,Augusta E/Puddledock/Bowman St 115 kV SS - Midcoast Area DG Study,OT,SUN BAT,18.61,18.61,18.61,Kennebec,ME,2024-12-31,2024-12-31,2025-06-13,CMP Augusta E/Puddledock/Bowman St 115 kV substation,,True,True,CMP,PD,ME,,,,,,
,1466,2025-06-16 16:37:49.234,G,2023-12-05,Winslow-County Rd Lakewood 115 kV SS - Winslow-County Rd-Lakewood 2 DG Study,PV,SUN,20.97,20.97,20.97,Kennebec/Somerset,ME,2024-12-31,2024-12-31,2025-06-13,CMP Winslow-County Rd  Lakewood 115 kV substation,,True,True,CMP,PD,ME,,,,,,
,1467,2025-10-06 14:59:01.101,G,2023-12-12,Battery Storage,OT,BAT,69.40,69.40,69.40,Worcester,MA,2026-10-31,2026-09-30,2025-10-06,National Grid 69KV Meadow Street 552 Substation,CNR,False,False,,PD,CMA,Document Posted,,,,,
,1468,2024-01-26 17:04:47.720,G,2023-12-12,Battery Storage,OT,BAT,76.00,76.00,76.00,Plymouth,MA,2027-01-31,2026-11-30,2024-01-26,"The Primary Point of Interconnection will be located on the IC’s property (Lat, long:  41°58'7.22""N, 71° 1'18.59""W) by tapping the 115-kV Line U6-4 (Bridgewater-Raynham) at approx. 7,87 Km from Bridgewater Substation. The Alternative Point of Interconnection will be a direct interconnection to the 115-kV bus at Bridgewater Substation owned by MA_NGRID.",CNR,False,False,,PD,SEMA,,,,,,
,1469,2024-02-15 10:30:19.653,G,2023-12-12,Battery Storage,OT,BAT,190.00,190.00,190.00,Worcester,MA,2027-01-31,2026-11-30,2024-02-15,"The Primary Point of Interconnection will be located on the IC’s property (Lat, long: 42°21'44.53""N, 72° 2'22.57""W) by tapping the 115-kV Line A127-4 (Barre-Paxton) at approx. 6km from Barre Substation owned by MA_NGRID.",CNR,False,False,,PD,CMA,,,,,,
,1470,2024-02-01 17:17:25.415,G,2023-12-12,Battery Storage,OT,BAT,237.60,237.60,237.60,Hartford,CT,2027-01-31,2026-11-30,2024-02-01,"The Primary Point of Interconnection will be located on the IC’s property (Lat, long: 41°49'19.50""N, 72°43'23.49""W) by tapping the 115-kV Line 1751 (Bloomfield_J-NW.Hartford) at approx. 0.98 km from Bloomfield Substation owned by CT_CL&P. The Alternative Point of Interconnection will be a direct interconnection to the 115-kV bus at Bloomfield Substation owned by CT_CL&P.",CNR,False,False,,PD,CT,,,,,,
,1471,2024-02-01 17:24:25.920,G,2023-12-12,Battery Storage,OT,BAT,134.70,134.70,134.70,New Haven,CT,2027-01-31,2026-11-30,2024-02-01,"The Primary Point of Interconnection will be located on the IC’s property (Lat, long:  41°28'9.40""N, 73° 7'52.44""W) by tapping the 115-kV Line 1619 (Towantic-Stevenson) at approx. 1.8 Km from Towantic Substation. The Alternative Point of Interconnection will be a direct interconnection to the 115-kV bus at Oxford Substation owned by CT_CL&P.",CNR,False,False,,PD,CT,,,,,,
,1472,2024-01-26 08:53:43.757,G,2023-12-12,Battery Storage,OT,BAT,108.00,108.00,108.00,Providence,RI,2027-01-31,2026-11-30,2024-01-09,"The Primary Point of Interconnection will be a direct interconnection to the 115-kV bus at Highland Park Substation owned by RI_NGRID. The Alternative Point of Interconnection will be located on the IC’s property (Lat, long:    41°59'46.60""N, 71°28'16.01""W) by tapping the 115-kV Line J16 (Riverside-Highland Park) at approx. 0.27 km from Highland Park Substation.
",CNR,False,False,,PD,RI,,,,,,
,1473,2024-01-26 10:25:07.184,G,2023-12-14,Battery Storage,OT,BAT,202.07,202.07,202.07,Hampden,MA,2028-04-04,2028-02-23,2024-01-22,MA_WMECO Blandford 115kV substation,CNR,False,False,,PD,WMA,,,,,,
,1474,2025-06-16 16:38:27.201,G,2023-12-18,NG NEMA Group DER Study,OT,BAT,9.98,9.98,9.98,Essex,MA,2025-12-31,2025-12-31,2025-06-13,NG King St T3,,False,False,,PD,BOST,,,,,,
,1475,2025-06-16 16:39:04.400,G,2023-12-18,NG NEMA Group DER Study,OT,SUN BAT,5.00,5.00,5.00,Essex,MA,2025-12-31,2025-12-31,2025-06-13,NG Newbury 60-4T,,False,False,,PD,BOST,,,,,,
,1476,2025-06-16 16:39:42.356,G,2023-12-18,NG NEMA Group DER Study,OT,BAT,5.00,5.00,5.00,Middlesex,MA,2025-12-31,2025-12-31,2025-06-13,NG East Tewksbury T1,,False,False,,PD,BOST,,,,,,
,1477,2025-06-16 16:40:33.683,G,2023-12-19,NG DG @ Sykes Road,OT,BAT,10.00,10.00,10.00,Bristol,MA,2025-12-31,2025-12-31,2025-06-13,NG Sykes Rd 282TR (M13N),,False,False,,PD,SEMA,,,,,,
,1478,2025-10-10 10:04:22.131,G,2023-12-28,Battery Storage,OT,BAT,50.00,50.00,50.00,Hampden,MA,2028-05-25,2028-02-24,2025-10-10,A new 115kV POI Station tie-in to the Pleasant-Blandford Line adjacent to the existing Eversource Blanford Substation,CNR,False,False,,PD,WMA,,,,,,
,1479,2025-01-08 09:52:01.362,G,2023-12-29,CMP West Buxton 115 kV SS - Louden-Biddeford Area DG Study,PV,SUN,4.50,4.50,4.50,York,ME,2024-12-31,2024-12-31,2025-01-07,CMP West Buxton 115 kV Substation,,True,True,CMP,,ME,,,,,,
,1480,2025-06-16 16:43:36.028,G,2023-12-29,CMP Biddeford IP 115 kV SS - Louden-Biddeford Area DG Study,PV,SUN,4.95,4.95,4.95,York,ME,2024-12-31,2024-12-31,2025-06-13,CMP Biddeford IP 115 kV Substation,,True,True,CMP,,ME,,,,,,
,1481,2025-06-16 16:44:03.386,G,2023-12-29,CMP Vallee Lane 115 kV SS - Louden-Biddeford Area DG Study,PV,SUN,1.99,1.99,1.99,Cumberland,ME,2024-12-31,2024-12-31,2025-06-13,CMP Vallee Lane 115 kV Substation,,True,True,CMP,PD,ME,,,,,,
,1482,2025-06-16 16:44:52.044,G,2023-12-29,CMP Spring St 115 kV SS - Greater Portland Area DG Study,PV,SUN,4.98,4.98,4.98,Cumberland,ME,2024-12-31,2024-12-31,2025-06-13,CMP Spring St 115 kV Substation,,True,True,CMP,PD,ME,,,,,,
,1483,2025-06-16 16:45:21.064,G,2023-12-29,CMP Elm St 115 kV SS - Greater Portland Area DG Study,PV,SUN,4.97,4.97,4.97,Cumberland,ME,2024-12-31,2024-12-31,2025-06-13,CMP Elm St 115 kV Substation,,True,True,CMP,PD,ME,,,,,,
,1484,2025-06-16 16:45:55.767,G,2023-12-29,CMP Moshers/Prides Corner 115 kV SS - Greater Portland Area DG Study,OT,SUN WAT,3.99,3.99,3.99,Cumberland,ME,2024-12-31,2024-12-31,2025-06-13,CMP Moshers/Prides Corner 115 kV Substation,,True,True,CMP,PD,ME,,,,,,
,1485,2024-08-07 16:18:52.806,G,2024-01-02,Offshore Wind CNR,WT,WND,0.00,1200.00,1200.00,,CT,2031-05-31,2031-01-31,2024-08-07,Eversource (CL&P) 345kV Montville Substation,CNR,False,False,,,CT,,,,,,
,1486,2025-01-24 13:57:07.129,G,2024-01-02,Battery Storage,OT,BAT,300.00,300.00,300.00,New Haven,CT,2027-06-30,2027-04-30,2025-01-24,Bunker Hill 115kV substation,CNR,False,False,,PD,SWCT,In Progress,,,,,Under Study
,1487,2025-06-16 16:46:28.602,G,2024-01-09,EE CT DG Group Study,PV,SUN,5.00,5.00,5.00,New Haven,CT,2024-12-31,2024-12-31,2025-06-13,EE Oxford 26N,,False,False,,PD,CT,,,,,,
,1488,2025-10-21 17:16:59.893,G,2024-01-11,Offshore Wind,WT,WND,1275.00,1275.00,1275.00,,CT,2031-09-01,2031-03-01,2025-10-09,"Intersection of 345 kV transmission lines 364, 371, 383, 310, and 348",CNR,False,False,,PD,CT,,,,,,
,1489,2025-06-16 16:46:56.209,G,2024-01-17,EE Mansfield Center DG Cluster,OT,SUN BAT,10.80,10.80,10.80,Tolland,CT,2025-07-27,2024-12-29,2025-06-13,EE Mansfield 12J,,False,False,,PD,CT,,,,,,
,1490,2025-06-16 16:47:28.439,G,2024-01-17,EE Mansfield Center DG Cluster,PV,SUN,19.98,19.98,19.98,Tolland,CT,2024-12-31,2024-06-30,2025-06-13,EE Card St 11F,,False,False,,PD,CT,,,,,,
,1491,2025-06-16 16:48:02.371,G,2024-01-26,Canton 470 110A - 2023 EE GB ASO,OT,BAT,4.99,4.99,4.99,Norfolk,MA,2026-12-31,2026-12-31,2025-06-13,Eversource Canton 470 110A,,False,False,,PD,SEMA,,,,,,
,1492,2025-06-16 16:49:29.984,G,2024-01-26,Medway 65 110A - 2023 EE GB ASO,OT,BAT,4.95,4.95,4.95,Middlesex,MA,2026-12-31,2026-12-31,2025-06-13,Eversource Medway 65 110A,,False,False,,PD,SEMA,,,,,,
,1493,2025-06-16 16:51:01.813,G,2024-01-26,Medway 65 110B - 2023 EE GB ASO,OT,SUN BAT,3.90,3.90,3.90,Middlesex,MA,2026-12-31,2026-12-31,2025-06-13,Eversource Medway 65 110B,,False,False,,PD,SEMA,,,,,,
,1494,2025-06-16 16:52:14.673,G,2024-01-26,Walpole 146 110A - 2023 EE GB ASO,OT,SUN BAT,4.99,4.99,4.99,Norfolk,MA,2026-12-31,2026-12-31,2025-06-13,Eversource Walpole 146 110A,,False,False,,PD,SEMA,,,,,,
,1496,2025-10-17 15:12:54.585,G,2024-02-07,Battery Storage addition(QP1192),OT,SUN BAT,101.12,202.23,202.23,Hartford,CT,2027-12-15,2027-10-15,2025-10-11,"To interconnect at the POI of Broadleaf Storage, via a shared facility. It is connected as a tap at existing 345 kV line between N. Bloomfield to Agawam Line.
POI is approximately 3.6 mi north of N. Bloomfield and 11.5 mi south of Agawam. ",CNR,False,False,,PD,CT,,,,,,
,1497,2024-05-14 14:30:42.126,G,2024-02-07,Solar,PV,SUN,68.00,68.00,68.00,Penobscot,ME,2028-07-15,2028-04-15,2024-05-14,Tap on Enfield ME – Passadumkeag 115kV line ,CNR,False,False,,PD,BHE,,,,,,
,1498,2025-08-21 15:35:33.557,G,2024-02-08,Battery Storage,OT,BAT,109.52,109.52,110.87,Fairfield,CT,2027-12-31,2027-12-15,2025-08-21,"Direct tap into the Pequonnock 115kV substation in Bridgeport, CT",CNR,False,False,,PD,SWCT,,,,,,
,1499,2025-06-12 13:39:39.055,G,2024-02-13,Battery Storage,OT,BAT,115.60,115.60,115.60,Hampden,MA,2026-10-31,2026-09-30,2025-06-12,Palmer 503 Substation new 115 kV line,CNR,False,False,,PD,WMA,,,,,,
,1500,2025-10-17 15:13:05.945,G,2024-02-20,Offshore Wind CNR only,WT,WND,0.00,1249.50,1249.50,,MA,2033-11-04,2033-03-27,2025-10-11,National Grid Brayton Point 345kV Substation,CNR,False,False,,,RI,,,,,,
,1501,2025-06-18 16:49:58.648,G,2024-02-29,Battery Storage,OT,BAT,167.10,167.10,167.10,New London,CT,2028-04-01,2028-03-20,2024-12-11,"Primary POI: 115kV line 1080 (41.5515028, -72.1253556) , Alternate POI: 115kV line 1000 (41.551478, -72.125294)",CNR,False,False,,PD,CT,,Not Started,,,,
,1503,2024-03-20 16:54:55.730,G,2024-03-13,EE Lost Nation Group DG Study,PV,SUN,9.98,9.98,9.98,Coos,NH,2025-12-31,2025-12-01,2024-03-20,EE Lost Nation substation,,False,False,,PD,NH,,,,,,
,1504,2024-03-20 16:54:37.578,G,2024-03-13,Solar,PV,SUN,10.00,10.00,10.00,Belknap,NH,2025-12-31,2025-12-01,2024-03-20,EE Laconia substation,,False,False,,PD,NH,,,,,,
,1505,2025-10-21 17:17:10.894,G,2024-03-14,Offshore Wind,WT,WND,1275.00,1275.00,1275.00,,CT,2031-09-01,2031-03-01,2025-10-09,Eversource 345kV Montville Substation,CNR,False,False,,PD,CT,,,,,,
,1506,2024-04-18 16:37:40.305,G,2024-03-22,Battery Storage,OT,BAT,152.66,152.66,152.66,Middlesex,MA,2028-06-01,2028-05-01,2024-04-18,The proposed POI is tapping Eversource’s 115kV transmission line from Hudson to Sudbury.,NR,False,False,,PD,BOST,,,,,,
,1507,2025-10-17 15:13:18.385,G,2024-03-27,Solar Increase,PV,SUN,25.00,177.41,177.41,Hartford,CT,2028-12-15,2028-10-15,2025-10-11,"To interconnect at the POI of Gravel Pit Solar as an increase to (QP1030 + QP 1247 + QP 1357), the POI is the new Gravel Pit Solar substation at the new three-breaker ring bus on the 115 kV Connecticut Light & Power Company 1200 line between Barbour Hill and Windsor Locks. 
",CNR,False,False,,PD,CT,,,,,,
,1508,2024-09-26 13:16:22.907,G,2024-04-01,Battery Storage,OT,BAT,167.10,167.10,167.10,Hartford,CT,2028-04-01,2028-03-20,2024-09-26,"Primary POI: 345kV Line, Agawam to North Bloomfield Line, POI: 42.031254, -72.698516
Alternative POI: 115kV Line, Tap156253 to North Bloomfield, POI: 42.031274, -72.698830",CNR,False,False,,PD,CT,,,,,,
,1509,2025-10-07 17:16:08.808,G,2024-04-03,Battery Storage,OT,BAT,152.76,152.76,152.76,Worcester,MA,2027-12-31,2027-12-31,2025-10-07,"3-breaker ring bus tapping the W175 line. ESA sub located approximately 0.23 miles from West Charlton 115 kV substation at current coordinates 42° 8'10.02""N 72° 1'30.37""W",CNR,False,False,,PD,CMA,,,,,,
,1510,2025-10-07 17:16:35.687,G,2024-04-03,Battery Storage,OT,BAT,152.76,152.76,152.76,Wocester,MA,2027-12-31,2027-12-31,2025-10-07,"Carpenter Hill substation, 115 kV bus, National Grid at open bay",CNR,False,False,,PD,CMA,,,,,,
,1511,2024-05-15 08:54:10.815,G,2024-04-08,Battery Storage,OT,BAT,250.89,250.89,250.89,Hampden,MA,2027-12-31,2027-08-01,2024-05-14,Western Massachusetts Electric Company (Eversource Energy) 345kV Ludlow ,CNR,False,False,,PD,WMA,,,,,,
,1512,2024-05-29 11:05:17.058,G,2024-04-08,Battery Storage + Solar,OT,SUN BAT,100.46,100.46,100.46,Franklin,MA,2027-12-31,2027-08-31,2024-05-29,"New England Power Co, 115 kV, 2.25 miles from E131 TAP 113010 and 3.29 miles from HARRIMAN 113146) (115 kV) ",CNR,False,False,,PD,WMA,,,,,,
,1514,2025-10-17 15:13:30.123,G,2024-04-08,Battery Storage,OT,BAT,408.10,408.10,408.10,Worcester,MA,2028-08-30,2028-05-31,2025-10-11,National Grid Barre Tap-Wendell Depot Tap 115kV,CNR,False,False,,PD,CMA,,,,,,
,1516,2025-10-17 15:13:43.313,G,2024-04-09,Battery Storage,OT,BAT,114.70,114.70,114.70,Windsor,VT,2028-08-30,2028-05-31,2025-10-11,Vermont Electric Power Company (VELCO) Ascutney 115 kV Substation,CNR,False,False,,PD,VT,,,,,,
,1517,2025-10-17 15:13:55.971,G,2024-04-09,Battery Storage,OT,BAT,365.80,365.80,365.80,Franklin,MA,2028-08-30,2028-05-31,2025-10-11,National Grid 69kV Line E-5D Deerfeild-Shutesbury,CNR,False,False,,PD,WMA,,,,,,
,1519,2025-06-02 10:35:06.650,G,2024-04-12,Offshore Wind,WT,WND,1200.00,1200.00,1200.00,,RI,2031-04-10,2030-07-01,2025-06-02,Kent County 345kV,CNR,False,False,,PD,RI,,,,,,
,1520,2025-09-03 11:36:15.139,G,2024-04-16,Battery Storage,OT,BAT,125.00,125.00,125.00,New Haven,CT,2028-05-01,2028-03-01,2025-09-03,"Primary POI: Eversource Owned 115kV Line # 1142
Alternate POI 1: 115kV Express Feeder to Oxford 26N Substation
Alternate POI 2: Eversource Owned 115kV Line # 1403",CNR,False,False,,PD,CT,,,,,,
,1521,2025-10-17 15:14:11.738,G,2024-04-22,Solar CNR only,PV,SUN,0.00,50.00,50.00,Addison,VT,2026-05-31,2026-05-01,2025-10-11,Vergennes 115 kV Substation,CNR,False,False,,,VT,,,,,,
,1522,2024-08-16 11:33:20.852,G,2024-04-25,Battery Storage,OT,BAT,150.00,125.50,125.50,Bristol,MA,2028-05-01,2028-04-15,2024-08-16,"Primary POI will be National Grid Line C-181 (Brayton Point to Reynolds Ave, 115 kV). Primary POI is 10.6 miles from Brayton Point and 1.9 miles from Reynolds Ave. 
POI Coords: 41.856375, -71.193471",CNR,False,False,,PD,RI,,,,,,
,1523,2025-10-17 15:14:27.618,G,2024-05-06,Battery Storage,OT,BAT,253.82,253.82,253.82,Norfolk,MA,2029-06-01,2029-04-01,2025-10-11,National Grid’s 115kV South Wrentham substation,CNR,False,False,,PD,RI,,,,,,
,1524,2025-10-10 15:02:24.428,G,2024-05-06,Battery Storage,OT,BAT,237.60,235.01,235.01,Hartford,CT,2027-01-31,2026-11-30,2025-10-10,"The Primary Point of Interconnection will be located on the IC’s property (Lat, long: 41°49'19.50""N, 72°43'23.49""W) by tapping the 115-kV Line 1751-2 (Bloomfield Tap to NW. Hartford). This is approximately 3.0 miles along the line from NW. Hartford Substation. The Alternative Point of Interconnection will be a direct interconnection to the 115-kV bus at Bloomfield Substation owned by CT_CL&P.",CNR,False,False,,PD,CT,,,,,,
