Project ID,ISO,Status,Queue Date,Withdrawn Date,Proposed Date,State,County,Zone,MW Capacity,Fuel Type,Transmission Owner,Service Type,Study Cycle,Study Group,Name,Study Phase,POI Name,Developer,Done Date,POI,Completion Probability,Latitude,Longitude,Screening Started Date,Screening Complete Date,FIS Requested Date,FIS Approved Date,IA Signed Date,Construction Start Date,Construction End Date,Approved Energization Date,Approved Sync Date,Latest Milestone,Latest Milestone Date,Milestones
24INR0067,ERCOT,Active,2021-06-17 00:00:00,,2028-03-10 00:00:00,TX,Goliad,SOUTH,200.85,Solar,,,,,KEYS HOLLOW SOLAR SLF,,,"Keys Hollow Solar, LLC",,TAP 345 KV LINE FROM COLETO 8164 - RAPTOR7A 8673,18.00,28.66,-97.43,2021-06-17 00:00:00,2021-09-01 00:00:00,2022-03-04 00:00:00,,2024-10-29 00:00:00,,,,,Screening Started,2021-06-17 00:00:00,"{'screening_started': '2021-06-17', 'screening_complete': '2021-09-01', 'fis_requested': '2022-03-04', 'fis_approved': None, 'ia_signed': '2024-10-29', 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
24INR0069,ERCOT,Active,2021-06-10 00:00:00,,2028-07-01 00:00:00,TX,Lampasas,NORTH,150.00,Solar,,,,,Triple B Solar Alt#2,,,Triple B Solar LLC,,Tap 138kV 7066 Adamsville - 7064 Lampasas,1.00,31.23,-98.25,2021-06-10 00:00:00,2021-09-01 00:00:00,2021-11-15 00:00:00,,,,,,,Screening Started,2021-06-10 00:00:00,"{'screening_started': '2021-06-10', 'screening_complete': '2021-09-01', 'fis_requested': '2021-11-15', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
24INR0070,ERCOT,Done,2021-09-21 00:00:00,,2026-04-30 00:00:00,TX,Milam,SOUTH,261.15,Solar,,,,,Sypert Branch Solar Project,,,Sypert Branch Solar LLC,,Tap 345kV #3751 Scooter Switch - #3687 Bell County East Switch Ckt 2,100.00,30.79,-96.98,2021-09-21 00:00:00,2021-12-06 00:00:00,2022-04-28 00:00:00,2024-10-31 00:00:00,2023-10-12 00:00:00,,,2025-12-10 00:00:00,2025-12-12 00:00:00,Screening Started,2021-09-21 00:00:00,"{'screening_started': '2021-09-21', 'screening_complete': '2021-12-06', 'fis_requested': '2022-04-28', 'fis_approved': '2024-10-31', 'ia_signed': '2023-10-12', 'construction_start': None, 'construction_end': None, 'approved_energization': '2025-12-10', 'approved_sync': '2025-12-12'}"
24INR0073,ERCOT,Active,2021-07-02 00:00:00,,2030-12-25 00:00:00,TX,Harris,HOUSTON,103.05,Storage,,,,,Hyacinth Storage,,,"Hyacinth Storage, LLC",,46500 Tomball 345 kV,1.00,29.86,-95.39,2021-07-02 00:00:00,2021-09-22 00:00:00,2022-03-21 00:00:00,,,,,,,Screening Started,2021-07-02 00:00:00,"{'screening_started': '2021-07-02', 'screening_complete': '2021-09-22', 'fis_requested': '2022-03-21', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
24INR0075,ERCOT,Active,2021-11-10 00:00:00,,2028-12-15 00:00:00,TX,Johnson,NORTH,773.00,Solar,,,,,Blue Bird Solar,,,Gigawatt Solar LLC,,tap 345kV 1880 Rocky Creek - 1898 Mitchell Bend Switch,16.00,32.38,-97.37,2021-11-10 00:00:00,2022-02-07 00:00:00,2021-07-30 00:00:00,,2024-01-18 00:00:00,,,,,Screening Started,2021-11-10 00:00:00,"{'screening_started': '2021-11-10', 'screening_complete': '2022-02-07', 'fis_requested': '2021-07-30', 'fis_approved': None, 'ia_signed': '2024-01-18', 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
24INR0077,ERCOT,Active,2021-07-13 00:00:00,,2028-10-15 00:00:00,TX,Zapata,SOUTH,154.12,Solar,,,,,Quarter Ranch Solar,,,Gransolar Texas Three LLC,,80223 Cenizo Substation 345kV,1.00,27.00,-99.17,2021-07-13 00:00:00,2021-09-28 00:00:00,2022-03-23 00:00:00,,,,,,,Screening Started,2021-07-13 00:00:00,"{'screening_started': '2021-07-13', 'screening_complete': '2021-09-28', 'fis_requested': '2022-03-23', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
24INR0081,ERCOT,Active,2021-07-08 00:00:00,,2027-04-04 00:00:00,TX,Harris,HOUSTON,202.37,Storage,,,,,SANJAC BESS,,,Castleman Power,,40270 Riverside 138kV,1.00,29.86,-95.39,2021-07-08 00:00:00,2021-09-28 00:00:00,2021-07-08 00:00:00,,,,,,,Screening Started,2021-07-08 00:00:00,"{'screening_started': '2021-07-08', 'screening_complete': '2021-09-28', 'fis_requested': '2021-07-08', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
24INR0086,ERCOT,Active,2021-07-14 00:00:00,,2029-03-31 00:00:00,TX,Navarro,NORTH,101.89,Solar,,,,,Pisgah Ridge Solar 2,,,"Pisgah Ridge Solar 2, LLC",,Tap 345kV 68091 Navarro - 46020 Limestone,1.00,32.08,-96.47,2021-07-14 00:00:00,2021-10-07 00:00:00,2021-08-25 00:00:00,,,,,,,Screening Started,2021-07-14 00:00:00,"{'screening_started': '2021-07-14', 'screening_complete': '2021-10-07', 'fis_requested': '2021-08-25', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
24INR0087,ERCOT,Active,2021-07-14 00:00:00,,2029-03-31 00:00:00,TX,Navarro,NORTH,101.36,Storage,,,,,Pisgah Ridge Storage 3,,,"Pisgah Ridge 3, LLC",,Tap 345kV 68091 Navarro - 46020 Limestone,1.00,32.08,-96.47,2021-07-14 00:00:00,2021-10-07 00:00:00,2021-08-25 00:00:00,,,,,,,Screening Started,2021-07-14 00:00:00,"{'screening_started': '2021-07-14', 'screening_complete': '2021-10-07', 'fis_requested': '2021-08-25', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
24INR0094,ERCOT,Active,2021-09-21 00:00:00,,2028-04-12 00:00:00,TX,Jack,NORTH,666.10,Solar,,,,,Dovetail Solar 1,,,Hecate Energy Dovetail Solar 1 LLC,,Tap 345 KV 1421 Willow Creek - 60515 Clear Crossing Ckt 2,1.00,33.23,-98.17,2021-09-21 00:00:00,2021-12-09 00:00:00,2022-06-06 00:00:00,,,,,,,Screening Started,2021-09-21 00:00:00,"{'screening_started': '2021-09-21', 'screening_complete': '2021-12-09', 'fis_requested': '2022-06-06', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
24INR0095,ERCOT,Active,2021-10-26 00:00:00,,2029-04-20 00:00:00,TX,Jack,NORTH,666.10,Solar,,,,,Dovetail Solar 2,,,Hecate Energy Dovetail Solar 2 LLC,,Tap 345 KV 1421 Willow Creek - 60515 Clear Crossing,1.00,33.23,-98.17,2021-10-26 00:00:00,2022-01-21 00:00:00,2022-07-15 00:00:00,,,,,,,Screening Started,2021-10-26 00:00:00,"{'screening_started': '2021-10-26', 'screening_complete': '2022-01-21', 'fis_requested': '2022-07-15', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
24INR0097,ERCOT,Active,2021-12-13 00:00:00,,2029-04-20 00:00:00,TX,Jack,NORTH,666.10,Solar,,,,,Dovetail Solar 3,,,Hecate Energy Dovetail Solar Holdings LLC,,Tap 345kV 1421 Willow Creek – 11523 THOMPRIC,1.00,33.23,-98.17,2021-12-13 00:00:00,2022-02-08 00:00:00,2022-08-06 00:00:00,,,,,,,Screening Started,2021-12-13 00:00:00,"{'screening_started': '2021-12-13', 'screening_complete': '2022-02-08', 'fis_requested': '2022-08-06', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
24INR0098,ERCOT,Active,2021-09-28 00:00:00,,2028-04-12 00:00:00,TX,Jack,NORTH,508.70,Storage,,,,,Dovetail Storage,,,Hecate Energy Dovetail Storage LLC,,Tap 345 KV 1421 Willow Creek-60515 Clear Crossing CKT#2,1.00,33.23,-98.17,2021-09-28 00:00:00,2021-12-03 00:00:00,2022-05-31 00:00:00,,,,,,,Screening Started,2021-09-28 00:00:00,"{'screening_started': '2021-09-28', 'screening_complete': '2021-12-03', 'fis_requested': '2022-05-31', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
24INR0099,ERCOT,Active,2021-07-27 00:00:00,,2029-06-07 00:00:00,TX,Milam,SOUTH,208.70,Solar,,,,,Two Rivers Solar,,,"Two Rivers Solar, LLC",,Tap 138kV 64 Milano – 32 Robertson,1.00,30.79,-96.98,2021-07-27 00:00:00,2021-10-21 00:00:00,2021-07-22 00:00:00,2024-08-15 00:00:00,,,,,,Screening Started,2021-07-27 00:00:00,"{'screening_started': '2021-07-27', 'screening_complete': '2021-10-21', 'fis_requested': '2021-07-22', 'fis_approved': '2024-08-15', 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
24INR0101,ERCOT,Active,2021-08-03 00:00:00,,2027-12-26 00:00:00,TX,Washington,SOUTH,60.24,Solar,,,,,Lampe Solar,,,Gransolar Texas Seven LLC,,Tap 138 kV 7572 Gay Hill - 7573 Lyons,1.00,30.22,-96.40,2021-08-03 00:00:00,2021-10-18 00:00:00,2022-04-14 00:00:00,2025-09-09 00:00:00,,,,,,Screening Started,2021-08-03 00:00:00,"{'screening_started': '2021-08-03', 'screening_complete': '2021-10-18', 'fis_requested': '2022-04-14', 'fis_approved': '2025-09-09', 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
24INR0102,ERCOT,Active,2021-10-01 00:00:00,,2029-03-30 00:00:00,TX,Hidalgo,SOUTH,210.56,Storage,,,,,Val Vista Grid BESS 2,,,"Val Vista Grid, LLC",,Tap 345kV 8383 North Edinburg - 80137 Stewart Road,18.00,26.40,-98.18,2021-10-01 00:00:00,2021-12-09 00:00:00,2021-10-01 00:00:00,,2025-12-31 00:00:00,,,,,Screening Started,2021-10-01 00:00:00,"{'screening_started': '2021-10-01', 'screening_complete': '2021-12-09', 'fis_requested': '2021-10-01', 'fis_approved': None, 'ia_signed': '2025-12-31', 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
24INR0104,ERCOT,Active,2021-08-30 00:00:00,,2028-03-15 00:00:00,TX,McLennan,NORTH,42.60,Solar,,,,,Braswell Solar,,,"Gransolar Texas Nine, LLC",,Tap 69kV 147 Lorena - 3580 Eddy Substation (Will be converted to 138kV line before 3/14/25 per TSP),1.00,31.55,-97.20,2021-08-30 00:00:00,2021-11-18 00:00:00,2022-04-08 00:00:00,,,,,,,Screening Started,2021-08-30 00:00:00,"{'screening_started': '2021-08-30', 'screening_complete': '2021-11-18', 'fis_requested': '2022-04-08', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
24INR0106,ERCOT,Active,2021-08-12 00:00:00,,2027-08-25 00:00:00,TX,Hill,NORTH,84.99,Solar,,,,,Payne Battlecreek,,,"Gransolar Texas Ten, LLC",,tap 138kV 213 Haney - 3515 Hubbard,14.00,32.00,-97.13,2021-08-12 00:00:00,2021-10-29 00:00:00,2022-03-10 00:00:00,,2024-02-23 00:00:00,,,,,Screening Started,2021-08-12 00:00:00,"{'screening_started': '2021-08-12', 'screening_complete': '2021-10-29', 'fis_requested': '2022-03-10', 'fis_approved': None, 'ia_signed': '2024-02-23', 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
24INR0108,ERCOT,Active,2021-11-16 00:00:00,,2029-03-12 00:00:00,TX,Bexar,SOUTH,102.77,Storage,,,,,Louisa Energy Storage,,,VESI 49 LLC,,138 kV Helotes (#5200),14.00,29.45,-98.52,2021-11-16 00:00:00,2022-01-17 00:00:00,2021-11-08 00:00:00,,2025-02-27 00:00:00,,,,,Screening Started,2021-11-16 00:00:00,"{'screening_started': '2021-11-16', 'screening_complete': '2022-01-17', 'fis_requested': '2021-11-08', 'fis_approved': None, 'ia_signed': '2025-02-27', 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
24INR0115,ERCOT,Active,2021-09-21 00:00:00,,2029-06-01 00:00:00,TX,Guadalupe,SOUTH,160.50,Solar,,,,,Aster Solar,,,Aster Solar,,7042 Zorn 345kV,1.00,29.58,-97.95,2021-09-21 00:00:00,2021-12-09 00:00:00,2022-05-24 00:00:00,,,,,,,Screening Started,2021-09-21 00:00:00,"{'screening_started': '2021-09-21', 'screening_complete': '2021-12-09', 'fis_requested': '2022-05-24', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
24INR0117,ERCOT,Active,2021-09-07 00:00:00,,2028-05-11 00:00:00,TX,Freestone,NORTH,221.78,Solar,,,,,Utley Solar,,,"Palmera Solar Development, LLC",,Tap 345kV 3381 Big Brown Switch - 3391 Jewett,19.00,31.71,-96.15,2021-09-07 00:00:00,2021-11-29 00:00:00,2022-03-09 00:00:00,,2025-12-18 00:00:00,,,,,Screening Started,2021-09-07 00:00:00,"{'screening_started': '2021-09-07', 'screening_complete': '2021-11-29', 'fis_requested': '2022-03-09', 'fis_approved': None, 'ia_signed': '2025-12-18', 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
24INR0118,ERCOT,Active,2021-09-13 00:00:00,,2027-10-29 00:00:00,TX,Jack,NORTH,262.22,Solar,,,,,Possum Kingdom Solar,,,"PK Solar, LLC",,Tap 345kV 1421 Willow Creek Switch – 11523 Thomas Price,90.00,33.23,-98.17,2021-09-13 00:00:00,2021-11-29 00:00:00,2022-05-23 00:00:00,2025-03-18 00:00:00,2025-07-25 00:00:00,2025-05-01 00:00:00,2026-05-08 00:00:00,,,Screening Started,2021-09-13 00:00:00,"{'screening_started': '2021-09-13', 'screening_complete': '2021-11-29', 'fis_requested': '2022-05-23', 'fis_approved': '2025-03-18', 'ia_signed': '2025-07-25', 'construction_start': '2025-05-01', 'construction_end': '2026-05-08', 'approved_energization': None, 'approved_sync': None}"
24INR0120,ERCOT,Active,2021-09-14 00:00:00,,2028-01-01 00:00:00,TX,Navarro,NORTH,76.42,Solar,,,,,Eytcheson Ranches Solar,,,"Gransolar Texas Fourteen, LLC",,Tap 69kV 186 Navarro Mills – 107 Prairie Hill,1.00,32.08,-96.47,2021-09-14 00:00:00,2021-11-29 00:00:00,2022-05-26 00:00:00,,,,,,,Screening Started,2021-09-14 00:00:00,"{'screening_started': '2021-09-14', 'screening_complete': '2021-11-29', 'fis_requested': '2022-05-26', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
24INR0121,ERCOT,Active,2021-10-29 00:00:00,,2027-09-01 00:00:00,TX,Uvalde,SOUTH,75.00,Storage,,,,,PHOTO BESS 1,,,CED Development Inc.,,5885 Downie 138kV,1.00,29.35,-99.76,2021-10-29 00:00:00,2021-12-08 00:00:00,2022-05-13 00:00:00,,,,,,,Screening Started,2021-10-29 00:00:00,"{'screening_started': '2021-10-29', 'screening_complete': '2021-12-08', 'fis_requested': '2022-05-13', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
24INR0122,ERCOT,Active,2021-10-29 00:00:00,,2027-09-01 00:00:00,TX,Uvalde,SOUTH,150.00,Storage,,,,,PHOTO BESS 2,,,CED Development Inc.,,5885 Downie 138kV,1.00,29.35,-99.76,2021-10-29 00:00:00,2021-12-08 00:00:00,2022-05-13 00:00:00,,,,,,,Screening Started,2021-10-29 00:00:00,"{'screening_started': '2021-10-29', 'screening_complete': '2021-12-08', 'fis_requested': '2022-05-13', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
24INR0124,ERCOT,Active,2021-11-03 00:00:00,,2028-05-09 00:00:00,TX,Hill,NORTH,182.00,Solar,,,,,High Noon Solar,,,"High Noon Solar Project, LLC",,Tap 138kV 445 Yates - 444 Covington,16.00,32.00,-97.13,2021-11-03 00:00:00,2021-12-29 00:00:00,2021-11-02 00:00:00,,2024-05-03 00:00:00,,,,,Screening Started,2021-11-03 00:00:00,"{'screening_started': '2021-11-03', 'screening_complete': '2021-12-29', 'fis_requested': '2021-11-02', 'fis_approved': None, 'ia_signed': '2024-05-03', 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
24INR0125,ERCOT,Active,2021-09-28 00:00:00,,2028-10-01 00:00:00,TX,Haskell,WEST,407.68,Solar,,,,,Grasshopper Solar,,,Grasshopper Solar LLC,,Smoky Hill 345kV Sub (Bus #6104) Locational coordinates : 33.34414; 99.624637,1.00,33.18,-99.73,2021-09-28 00:00:00,2021-12-09 00:00:00,2021-09-22 00:00:00,,,,,,,Screening Started,2021-09-28 00:00:00,"{'screening_started': '2021-09-28', 'screening_complete': '2021-12-09', 'fis_requested': '2021-09-22', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
24INR0126,ERCOT,Active,2021-11-03 00:00:00,,2028-05-09 00:00:00,TX,Hill,NORTH,94.00,Storage,,,,,High Noon Storage,,,"High Noon Solar Project, LLC",,Tap 138kV 445 Yates - 444 Covington,9.00,32.00,-97.13,2021-11-03 00:00:00,2021-12-29 00:00:00,2021-11-02 00:00:00,,2024-05-08 00:00:00,,,,,Screening Started,2021-11-03 00:00:00,"{'screening_started': '2021-11-03', 'screening_complete': '2021-12-29', 'fis_requested': '2021-11-02', 'fis_approved': None, 'ia_signed': '2024-05-08', 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
24INR0127,ERCOT,Active,2021-09-27 00:00:00,,2027-10-15 00:00:00,TX,Limestone,NORTH,77.60,Solar,,,,,Naduah Solar,,,"Gransolar Texas Fifteen, LLC",,Tap 69kV Ben Hur (99) - Prairie Hill (107),1.00,31.55,-96.58,2021-09-27 00:00:00,2021-12-09 00:00:00,2022-06-06 00:00:00,,,,,,,Screening Started,2021-09-27 00:00:00,"{'screening_started': '2021-09-27', 'screening_complete': '2021-12-09', 'fis_requested': '2022-06-06', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
24INR0128,ERCOT,Done,2021-12-15 00:00:00,,2026-07-31 00:00:00,TX,Brazoria,COASTAL,205.46,Storage,,,,,Desna BESS,,,BRP Desna BESS LLC,,39703 TNP FM524 138kV,100.00,29.17,-95.43,2021-12-15 00:00:00,2022-03-11 00:00:00,2021-11-29 00:00:00,2024-08-01 00:00:00,2023-09-15 00:00:00,,,2026-02-02 00:00:00,2026-03-23 00:00:00,Screening Started,2021-12-15 00:00:00,"{'screening_started': '2021-12-15', 'screening_complete': '2022-03-11', 'fis_requested': '2021-11-29', 'fis_approved': '2024-08-01', 'ia_signed': '2023-09-15', 'construction_start': None, 'construction_end': None, 'approved_energization': '2026-02-02', 'approved_sync': '2026-03-23'}"
24INR0131,ERCOT,Active,2021-12-20 00:00:00,,2027-12-01 00:00:00,TX,Zapata,SOUTH,201.03,Storage,,,,,Zelus BESS,,,BRP Zelus BESS LLC,,the 138 kV Zapata Substation (#8299; AEP),1.00,27.00,-99.17,2021-12-20 00:00:00,2022-03-16 00:00:00,2021-12-03 00:00:00,,,,,,,Screening Started,2021-12-20 00:00:00,"{'screening_started': '2021-12-20', 'screening_complete': '2022-03-16', 'fis_requested': '2021-12-03', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
24INR0134,ERCOT,Active,2021-12-29 00:00:00,,2029-12-01 00:00:00,TX,Deaf Smith,PANHANDLE,206.96,Storage,,,,,BRP Hemera BESS,,,BRP Hemera BESS LLC,,"345 kV Deaf Smith Substation (#23908, Oncor)",1.00,34.96,-102.60,2021-12-29 00:00:00,2022-03-25 00:00:00,2021-12-14 00:00:00,,,,,,,Screening Started,2021-12-29 00:00:00,"{'screening_started': '2021-12-29', 'screening_complete': '2022-03-25', 'fis_requested': '2021-12-14', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
24INR0135,ERCOT,Active,2021-12-20 00:00:00,,2027-12-01 00:00:00,TX,Robertson,NORTH,409.88,Storage,,,,,BRP Mekong BESS,,,BRP Mekong BESS LLC,,Tap 345 kV line from Twin Oak Switch (#3400) to TPN One Plant Switchyard (#39950),1.00,31.03,-96.51,2021-12-20 00:00:00,2022-03-16 00:00:00,2021-12-03 00:00:00,,,,,,,Screening Started,2021-12-20 00:00:00,"{'screening_started': '2021-12-20', 'screening_complete': '2022-03-16', 'fis_requested': '2021-12-03', 'fis_approved': None, 'ia_signed': None, 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
24INR0136,ERCOT,Active,2021-10-18 00:00:00,,2026-12-31 00:00:00,TX,Delta,NORTH,33.94,Storage,,,,,Eagle Springs Storage,,,Eagle Springs BESS LLC,,Tap Lake Creek Substation (#6835) – Enloe Switching station (#6834) 138 kV Line,76.00,33.39,-95.67,2021-10-18 00:00:00,2022-01-12 00:00:00,2022-06-13 00:00:00,2025-09-17 00:00:00,2024-04-17 00:00:00,,,,,Screening Started,2021-10-18 00:00:00,"{'screening_started': '2021-10-18', 'screening_complete': '2022-01-12', 'fis_requested': '2022-06-13', 'fis_approved': '2025-09-17', 'ia_signed': '2024-04-17', 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
24INR0137,ERCOT,Active,2021-10-18 00:00:00,,2026-12-31 00:00:00,TX,Delta,NORTH,77.21,Solar,,,,,Eagle Springs Solar,,,"Eagle Springs Solar, LLC",,Tap Lake Creek Substation (#6835) – Enloe Switching station (#6834) 138 kV Line,77.00,33.39,-95.67,2021-10-18 00:00:00,2022-01-12 00:00:00,2022-06-13 00:00:00,2025-09-17 00:00:00,2024-04-17 00:00:00,,,,,Screening Started,2021-10-18 00:00:00,"{'screening_started': '2021-10-18', 'screening_complete': '2022-01-12', 'fis_requested': '2022-06-13', 'fis_approved': '2025-09-17', 'ia_signed': '2024-04-17', 'construction_start': None, 'construction_end': None, 'approved_energization': None, 'approved_sync': None}"
